state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,EPU_National,EPU_State,EPU_Composite,US_monthly_EPU,max_new_case,max_new_death,total_new_case,total_new_death,new_case,new_death,tot_cases,tot_death,is_school,is_res,is_bus,is_sip,repub_share_2016,stayathomeorder,mandatoryquarantinefortravelers,nonessentialbusinessclosures,largegatheringsban,schoolclosures,restaurantlimits,facecoveringrequirement,barclosures,unemp,emp,coincident_indic,population,state_code,period,lpop,num_papers,pres_general_election,pres_vote_margin,gov_general_election,gov_general_vote_share,gov_repub_dem_third,gov_primary_election,gov_primary_vote_share
SD,2007,12,1440,1,2,2,1,2007.9166,52.029449,104.0589,52.029449,104.0589,112.9438,,,,,,,,,,,,,.61530751,,,,,,,,,2.7,407.9,101.90856271,791623,SD,24096,13.581841,4,,,,,,,
SD,2008,1,1450,1,1,1,1,2008,51.670624,51.670624,51.670624,51.670624,170.91774,,,,,,,,,,,,,.61530751,,,,,,,,,2.6,410.7,102.69535594,799124,SD,24097,13.591271,8,,,,,,,
SD,2008,2,1384,4,3,1,2,2008.0834,216.53874,54.134686,108.26937,162.40405,104.56777,,,,,,,,,,,,,.61530751,,,,,,,,,2.6,411.6,103.09534244,799124,SD,24098,13.591271,8,,,,,,,
SD,2008,3,1611,2,2,1,1,2008.1666,93.013542,46.506771,46.506771,93.013542,110.51453,,,,,,,,,,,,,.61530751,,,,,,,,,2.6,411.6,103.32513861,799124,SD,24099,13.591271,8,,,,,,,
SD,2008,4,2241,6,6,6,1,2008.25,200.59546,200.59546,33.432575,200.59546,94.80072,,,,,,,,,,,,,.61530751,,,,,,,,,2.7,410.7,103.1195985,799124,SD,24100,13.591271,8,,,,,,,
SD,2008,5,2254,1,1,1,1,2008.3334,33.239754,33.239754,33.239754,33.239754,85.605927,,,,,,,,,,,,,.61530751,,,,,,,,,2.8,411.2,102.92625748,799124,SD,24101,13.591271,8,,,,,,,
SD,2008,6,2080,2,3,3,1,2008.4166,72.040771,108.06116,36.020386,108.06116,86.053345,,,,,,,,,,,,,.61530751,,,,,,,,,2.9,410.7,102.67795242,799124,SD,24102,13.591271,8,,,,,,,
SD,2008,7,2169,2,3,3,1,2008.5,69.084747,103.62712,34.542374,103.62712,111.12094,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,410.6,102.03085822,799124,SD,24103,13.591271,8,,,,,,,
SD,2008,8,2241,2,3,3,1,2008.5834,66.86515,100.29773,33.432575,100.29773,78.355385,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,411.9,101.8196227,799124,SD,24104,13.591271,8,,,,,,,
SD,2008,9,2370,3,4,4,1,2008.6666,94.838486,126.45132,31.612829,126.45132,229.93272,,,,,,,,,,,,,.61530751,,,,,,,,,3.4,411.4,101.16488687,799124,SD,24105,13.591271,8,,,,,,,
SD,2008,10,2558,5,6,6,1,2008.75,146.44724,175.73668,29.289448,175.73668,233.40858,,,,,,,,,,,,,.61530751,,,,,,,,,3.5,411.3,100.7873061,799124,SD,24106,13.591271,8,,,,,,,
SD,2008,11,2403,4,5,3,2,2008.8334,124.71478,93.536087,62.357388,155.89348,157.08459,,,,,,,,,,,,,.61530751,,,,,,,,,3.7,410.3,99.666291712,799124,SD,24107,13.591271,8,1,.072727978,,,,,
SD,2008,12,1930,3,5,3,3,2008.9166,116.45969,116.45969,116.45969,194.09949,152.36887,,,,,,,,,,,,,.61530751,,,,,,,,,3.9,410,98.848623792,799124,SD,24108,13.591271,8,,,,,,,
SD,2009,1,2471,11,15,11,6,2009,333.5275,333.5275,181.9241,454.81024,178.42438,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,408.6,97.674296811,807067,SD,24109,13.601162,8,,,,,,,
SD,2009,2,2468,7,7,6,4,2009.0834,212.50276,182.14523,121.43015,212.50276,195.54117,,,,,,,,,,,,,.61530751,,,,,,,,,4.4,407.4,96.401824324,807067,SD,24110,13.601162,8,,,,,,,
SD,2009,3,2416,4,4,3,3,2009.1666,124.04372,93.032791,93.032791,124.04372,162.17986,,,,,,,,,,,,,.61530751,,,,,,,,,4.5,405.5,95.458749428,807067,SD,24111,13.601162,8,,,,,,,
SD,2009,4,2253,2,3,2,3,2009.25,66.509018,66.509018,99.763519,99.763519,104.1937,,,,,,,,,,,,,.61530751,,,,,,,,,4.7,401.5,94.48616874299999,807067,SD,24112,13.601162,8,,,,,,,
SD,2009,5,2160,2,3,2,3,2009.3334,69.372597,69.372597,104.0589,104.0589,121.58778,,,,,,,,,,,,,.61530751,,,,,,,,,4.7,404.3,94.195196827,807067,SD,24113,13.601162,8,,,,,,,
SD,2009,6,2266,4,5,5,3,2009.4166,132.25491,165.31863,99.191177,165.31863,108.58184,,,,,,,,,,,,,.61530751,,,,,,,,,4.7,402.8,94.166160848,807067,SD,24114,13.601162,8,,,,,,,
SD,2009,7,2370,1,4,2,2,2009.5,31.612829,63.225658,63.225658,126.45132,100.74512,,,,,,,,,,,,,.61530751,,,,,,,,,4.6,403.4,94.62048056899999,807067,SD,24115,13.601162,8,,,,,,,
SD,2009,8,2423,1,2,1,2,2009.5834,30.921339,30.921339,61.842678,61.842678,107.32845,,,,,,,,,,,,,.61530751,,,,,,,,,4.6,401.8,94.66092987,807067,SD,24116,13.601162,8,,,,,,,
SD,2009,9,2339,5,5,1,4,2009.6666,160.15904,32.031811,128.12724,160.15904,95.584564,,,,,,,,,,,,,.61530751,,,,,,,,,4.6,402.2,94.724449648,807067,SD,24117,13.601162,8,,,,,,,
SD,2009,10,2496,5,5,1,4,2009.75,150.08496,30.016989,120.06796,150.08496,83.258377,,,,,,,,,,,,,.61530751,,,,,,,,,4.6,400.9,94.801932652,807067,SD,24118,13.601162,8,,,,,,,
SD,2009,11,2401,5,4,3,4,2009.8334,156.02333,93.613998,124.81866,124.81866,96.327576,,,,,,,,,,,,,.61530751,,,,,,,,,4.7,401.4,94.585617404,807067,SD,24119,13.601162,8,,,,,,,
SD,2009,12,2201,1,2,1,2,2009.9166,34.040165,34.040165,68.08033,68.08033,104.64632,,,,,,,,,,,,,.61530751,,,,,,,,,4.8,400.2,94.624117814,807067,SD,24120,13.601162,8,,,,,,,
SD,2010,1,2320,1,1,0,1,2010,32.29414,0,32.29414,32.29414,132.12929,,,,,,,,,,,,,.61530751,,,,,,,,,4.8,398.7,94.711340287,816166,SD,24121,13.612373,8,,,,,,,
SD,2010,2,2216,2,2,2,1,2010.0834,67.619499,67.619499,33.80975,67.619499,112.68378,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,398.9,94.853048081,816166,SD,24122,13.612373,8,,,,,,,
SD,2010,3,2280,2,2,1,1,2010.1666,65.721405,32.860703,32.860703,65.721405,120.37415,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,399.8,95.066272419,816166,SD,24123,13.612373,8,,,,,,,
SD,2010,4,2197,1,1,1,1,2010.25,34.102142,34.102142,34.102142,34.102142,119.42294,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,401.5,95.705525568,816166,SD,24124,13.612373,8,,,,,,,
SD,2010,5,2218,3,3,1,2,2010.3334,101.33779,33.779263,67.558525,101.33779,142.65164,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,401.8,96.30936315,816166,SD,24125,13.612373,8,,,,,,,
SD,2010,6,2071,3,3,1,2,2010.4166,108.53076,36.176922,72.353844,108.53076,125.24434,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,402.9,96.589408826,816166,SD,24126,13.612373,8,,,,,,1,
SD,2010,7,2105,1,3,1,2,2010.5,35.59259,35.59259,71.185181,106.77777,190.1342,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,403.2,96.824643799,816166,SD,24127,13.612373,8,,,,,,,
SD,2010,8,2123,3,3,2,2,2010.5834,105.87245,70.581635,70.581635,105.87245,122.82693,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,403.7,97.03242763999999,816166,SD,24128,13.612373,8,,,,,,,
SD,2010,9,2383,6,5,4,2,2010.6666,188.64224,125.76148,62.880741,157.20186,180.28127,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,403.2,97.22446748599999,816166,SD,24129,13.612373,8,,,,,,,
SD,2010,10,2213,3,3,2,2,2010.75,101.56674,67.711166,67.711166,101.56674,149.409,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,404.6,97.49160672399999,816166,SD,24130,13.612373,8,,,,,,,
SD,2010,11,2545,4,2,2,2,2010.8334,117.75624,58.87812,58.87812,58.87812,168.98892,,,,,,,,,,,,,.61530751,,,,,,,,,5,405.2,97.368730782,816166,SD,24131,13.612373,8,,,1,.61512601,1,,
SD,2010,12,2589,2,3,2,1,2010.9166,57.877483,57.877483,28.938742,86.816223,146.31061,,,,,,,,,,,,,.61530751,,,,,,,,,5,404.4,97.478133179,816166,SD,24132,13.612373,8,,,,,,,
SD,2011,1,4332,9,6,3,3,2011,155.65596,51.885319,51.885319,103.77064,107.63592,,,,,,,,,,,,,.61530751,,,,,,,,,5,403.7,97.65093733099999,823579,SD,24133,13.621415,8,,,,,,,
SD,2011,2,3834,6,2,2,1,2011.0834,117.24946,39.083153,19.541576,39.083153,100.94521,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,404.3,97.860910456,823579,SD,24134,13.621415,8,,,,,,,
SD,2011,3,3002,3,3,2,1,2011.1666,74.87249,49.914993,24.957497,74.87249,148.51984,,,,,,,,,,,,,.61530751,,,,,,,,,4.9,404.5,98.079154407,823579,SD,24135,13.621415,8,,,,,,,
SD,2011,4,2899,2,2,1,1,2011.25,51.68845,25.844225,25.844225,51.68845,120.52773,,,,,,,,,,,,,.61530751,,,,,,,,,4.8,405.2,98.702369948,823579,SD,24136,13.621415,8,,,,,,,
SD,2011,5,3011,2,1,1,1,2011.3334,49.765793,24.882896,24.882896,24.882896,81.624329,,,,,,,,,,,,,.61530751,,,,,,,,,4.7,405.9,99.382836306,823579,SD,24137,13.621415,8,,,,,,,
SD,2011,6,3064,3,2,1,2,2011.4166,73.357445,24.452482,48.904964,48.904964,134.22813,,,,,,,,,,,,,.61530751,,,,,,,,,4.6,407.7,100.07316504,823579,SD,24138,13.621415,8,,,,,,,
SD,2011,7,3103,9,10,7,3,2011.5,217.30637,169.01607,72.435455,241.45151,199.99396,,,,,,,,,,,,,.61530751,,,,,,,,,4.5,406.9,100.28833856,823579,SD,24139,13.621415,8,,,,,,,
SD,2011,8,3079,2,5,2,3,2011.5834,48.66671,48.66671,73.000069,121.66679,273.85266,,,,,,,,,,,,,.61530751,,,,,,,,,4.5,407.2,100.88848319,823579,SD,24140,13.621415,8,,,,,,,
SD,2011,9,3026,10,7,7,4,2011.6666,247.59552,173.31686,99.038216,173.31686,207.00841,,,,,,,,,,,,,.61530751,,,,,,,,,4.4,408.5,101.25752254,823579,SD,24141,13.621415,8,,,,,,,
SD,2011,10,2768,13,11,10,2,2011.75,351.87546,270.67343,54.134686,297.74075,133.07094,,,,,,,,,,,,,.61530751,,,,,,,,,4.4,409.4,101.91692582,823579,SD,24142,13.621415,8,,,,,,,
SD,2011,11,2719,6,9,6,5,2011.8334,165.3308,165.3308,137.77567,247.9962,138.743,,,,,,,,,,,,,.61530751,,,,,,,,,4.3,409.5,102.21532162,823579,SD,24143,13.621415,8,,,,,,,
SD,2011,12,2856,9,9,7,6,2011.9166,236.10002,183.63335,157.40002,236.10002,176.75497,,,,,,,,,,,,,.61530751,,,,,,,,,4.2,411,102.93378928,823579,SD,24144,13.621415,8,,,,,,,
SD,2012,1,3019,7,7,6,5,2012,173.71873,148.90176,124.08481,173.71873,149.0762,,,,,,,,,,,,,.61530751,,,,,,,,,4.2,411.1,103.24702206,833566,SD,24145,13.633469,9,,,,,,,
SD,2012,2,2998,4,6,4,4,2012.0834,99.963181,99.963181,99.963181,149.94478,115.30377,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,411.2,103.87925506,833566,SD,24146,13.633469,9,,,,,,,
SD,2012,3,3440,4,5,4,1,2012.1666,87.119072,87.119072,21.779768,108.89884,95.332085,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,412.7,104.26026216,833566,SD,24147,13.633469,9,,,,,,,
SD,2012,4,3068,2,3,2,2,2012.25,48.841202,48.841202,48.841202,73.261803,93.615173,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,414.7,104.59350494,833566,SD,24148,13.633469,9,,,,,,,
SD,2012,5,3080,4,7,6,1,2012.3334,97.301819,145.95274,24.325455,170.27818,131.17932,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,413.7,104.77767624,833566,SD,24149,13.633469,9,,,,,,,
SD,2012,6,3085,9,9,8,4,2012.4166,218.57426,194.28825,97.144127,218.57426,190.63016,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,414.4,105.04683614,833566,SD,24150,13.633469,9,,,,,,,
SD,2012,7,2869,5,9,8,2,2012.5,130.57233,208.91573,52.228931,235.0302,174.54895,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,413.5,104.81718772,833566,SD,24151,13.633469,9,,,,,,,
SD,2012,8,3195,8,11,9,2,2012.5834,187.59914,211.04903,46.899784,257.94882,138.01001,,,,,,,,,,,,,.61530751,,,,,,,,,4.1,413.7,105.39324181,833566,SD,24152,13.633469,9,,,,,,,
SD,2012,9,3185,10,11,8,4,2012.6666,235.23518,188.18814,94.09407,258.7587,175.80751,,,,,,,,,,,,,.61530751,,,,,,,,,4,414.7,105.71375598,833566,SD,24153,13.633469,9,,,,,,,
SD,2012,10,3263,9,11,7,5,2012.75,206.65082,160.72841,114.80601,252.57323,160.38147,,,,,,,,,,,,,.61530751,,,,,,,,,4,414.7,106.26856502,833566,SD,24154,13.633469,9,,,,,,,
SD,2012,11,3066,12,10,8,3,2012.8334,293.23837,195.49225,73.309593,244.36531,198.74313,,,,,,,,,,,,,.61530751,,,,,,,,,3.9,415.4,106.96292979,833566,SD,24155,13.633469,9,1,.038596876,,,,,
SD,2012,12,2828,6,9,6,5,2012.9166,158.95844,158.95844,132.46535,238.43764,207.51605,,,,,,,,,,,,,.61530751,,,,,,,,,3.9,415.6,107.69605188,833566,SD,24156,13.633469,9,,,,,,,
SD,2013,1,3011,4,4,3,2,2013,99.531586,74.648689,49.765793,99.531586,192.46246,,,,,,,,,,,,,.61530751,,,,,,,,,3.9,415.9,107.97747872,842316,SD,24157,13.64391,9,,,,,,,
SD,2013,2,2902,7,8,7,1,2013.0834,180.72255,180.72255,25.817507,206.54005,124.11511,,,,,,,,,,,,,.61530751,,,,,,,,,3.8,416.5,108.68967235,842316,SD,24158,13.64391,9,,,,,,,
SD,2013,3,3100,8,11,10,2,2013.1666,193.34814,241.68517,48.337036,265.8537,141.06123,,,,,,,,,,,,,.61530751,,,,,,,,,3.8,416.5,109.02972557,842316,SD,24159,13.64391,9,,,,,,,
SD,2013,4,2904,7,7,7,3,2013.25,180.59808,180.59808,77.399178,180.59808,130.75526,,,,,,,,,,,,,.61530751,,,,,,,,,3.8,414.2,109.08645399,842316,SD,24160,13.64391,9,,,,,,,
SD,2013,5,2941,2,3,2,1,2013.3334,50.950291,50.950291,25.475145,76.425438,105.25641,,,,,,,,,,,,,.61530751,,,,,,,,,3.8,417.2,109.9593325,842316,SD,24161,13.64391,9,,,,,,,
SD,2013,6,2820,1,2,2,1,2013.4166,26.568228,53.136456,26.568228,53.136456,122.24546,,,,,,,,,,,,,.61530751,,,,,,,,,3.7,416.9,110.27222271,842316,SD,24162,13.64391,9,,,,,,,
SD,2013,7,2167,2,3,1,2,2013.5,69.148506,34.574253,69.148506,103.72276,88.274368,,,,,,,,,,,,,.61530751,,,,,,,,,3.7,417.1,110.49624674,842316,SD,24163,13.64391,9,,,,,,,
SD,2013,8,1521,1,2,1,2,2013.5834,49.258652,49.258652,98.517303,98.517303,104.99607,,,,,,,,,,,,,.61530751,,,,,,,,,3.7,417.5,111.20294332,842316,SD,24164,13.64391,9,,,,,,,
SD,2013,9,1626,1,2,1,2,2013.6666,46.07774,46.07774,92.155479,92.155479,173.66676,,,,,,,,,,,,,.61530751,,,,,,,,,3.6,418.3,111.5840993,842316,SD,24165,13.64391,9,,,,,,,
SD,2013,10,1798,1,2,1,2,2013.75,41.669857,41.669857,83.339714,83.339714,217.5769,,,,,,,,,,,,,.61530751,,,,,,,,,3.6,419.1,111.81156117,842316,SD,24166,13.64391,9,,,,,,,
SD,2013,11,1598,1,2,1,2,2013.8334,46.885109,46.885109,93.770218,93.770218,86.804718,,,,,,,,,,,,,.61530751,,,,,,,,,3.5,420.3,112.59359665,842316,SD,24167,13.64391,9,,,,,,,
SD,2013,12,1669,2,2,2,1,2013.9166,89.781197,89.781197,44.890598,89.781197,111.0418,,,,,,,,,,,,,.61530751,,,,,,,,,3.5,420,112.87296457,842316,SD,24168,13.64391,9,,,,,,,
SD,2014,1,1980,1,3,3,0,2014,37.8396,113.51879,0,113.51879,103.97926,,,,,,,,,,,,,.61530751,,,,,,,,,3.5,421.9,113.17503749,849129,SD,24169,13.651966,9,,,,,,,
SD,2014,2,1866,4,6,4,2,2014.0834,160.60536,160.60536,80.302681,240.90805,90.139343,,,,,,,,,,,,,.61530751,,,,,,,,,3.4,421.8,113.90386969,849129,SD,24170,13.651966,9,,,,,,,
SD,2014,3,2111,7,10,9,4,2014.1666,248.44,319.42285,141.96571,354.91428,97.524162,,,,,,,,,,,,,.61530751,,,,,,,,,3.4,421.4,114.173147,849129,SD,24171,13.651966,9,,,,,,,
SD,2014,4,2178,3,4,3,4,2014.25,103.19891,103.19891,137.59854,137.59854,93.638115,,,,,,,,,,,,,.61530751,,,,,,,,,3.4,422.5,114.41749866,849129,SD,24172,13.651966,9,,,,,,,
SD,2014,5,2664,2,4,2,3,2014.3334,56.248055,56.248055,84.372078,112.49611,98.486008,,,,,,,,,,,,,.61530751,,,,,,,,,3.4,422.9,114.7511521,849129,SD,24173,13.651966,9,,,,,,,
SD,2014,6,2750,2,2,2,1,2014.4166,54.489021,54.489021,27.244511,54.489021,82.994537,,,,,,,,,,,,,.61530751,,,,,,,,,3.3,423.2,115.48908155,849129,SD,24174,13.651966,9,,,,,,1,
SD,2014,7,3068,2,2,2,1,2014.5,48.841202,48.841202,24.420601,48.841202,75.790215,,,,,,,,,,,,,.61530751,,,,,,,,,3.3,424.6,115.87157814,849129,SD,24175,13.651966,9,,,,,,,
SD,2014,8,2948,1,1,1,1,2014.5834,25.414656,25.414656,25.414656,25.414656,61.66761,,,,,,,,,,,,,.61530751,,,,,,,,,3.3,424.9,116.60431059,849129,SD,24176,13.651966,9,,,,,,,
SD,2014,9,2994,1,2,1,2,2014.6666,25.024185,25.024185,50.04837,50.04837,83.234085,,,,,,,,,,,,,.61530751,,,,,,,,,3.3,425.4,116.94387055,849129,SD,24177,13.651966,9,,,,,,,
SD,2014,10,2985,1,2,1,2,2014.75,25.099632,25.099632,50.199265,50.199265,109.41397,,,,,,,,,,,,,.61530751,,,,,,,,,3.3,425.6,117.18181495,849129,SD,24178,13.651966,9,,,,,,,
SD,2014,11,2574,1,2,1,2,2014.8334,29.107384,29.107384,58.214767,58.214767,89.962341,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,424.9,117.39030348,849129,SD,24179,13.651966,9,,,1,.70466793,1,,
SD,2014,12,2443,3,2,2,1,2014.9166,92.004593,61.336391,30.668196,61.336391,84.391342,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,425.9,117.71928969,849129,SD,24180,13.651966,9,,,,,,,
SD,2015,1,2664,2,2,2,0,2015,56.248055,56.248055,0,56.248055,116.37421,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,426.1,117.95774526,853988,SD,24181,13.657673,9,,,,,,,
SD,2015,2,2745,3,4,3,4,2015.0834,81.882416,81.882416,109.17654,109.17654,84.578773,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,426.8,118.21889803,853988,SD,24182,13.657673,9,,,,,,,
SD,2015,3,2939,5,6,6,4,2015.1666,127.46241,152.9549,101.96992,152.9549,92.658737,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,427.3,118.99422231,853988,SD,24183,13.657673,9,,,,,,,
SD,2015,4,3057,4,6,6,1,2015.25,98.033897,147.05084,24.508474,147.05084,99.962997,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,427.4,119.3082153,853988,SD,24184,13.657673,9,,,,,,,
SD,2015,5,2762,1,2,2,1,2015.3334,27.126143,54.252285,27.126143,54.252285,98.77916,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,428,119.55895907,853988,SD,24185,13.657673,9,,,,,,,
SD,2015,6,2853,1,1,1,1,2015.4166,26.26092,26.26092,26.26092,26.26092,111.87161,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,428.1,120.24239851,853988,SD,24186,13.657673,9,,,,,,,
SD,2015,7,2647,1,1,1,1,2015.5,28.304647,28.304647,28.304647,28.304647,95.319237,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,428.6,120.60361688,853988,SD,24187,13.657673,9,,,,,,,
SD,2015,8,2660,1,1,1,1,2015.5834,28.166317,28.166317,28.166317,28.166317,151.08966,,,,,,,,,,,,,.61530751,,,,,,,,,3,428.3,120.80231394,853988,SD,24188,13.657673,9,,,,,,,
SD,2015,9,2550,1,1,1,1,2015.6666,29.381334,29.381334,29.381334,29.381334,165.98497,,,,,,,,,,,,,.61530751,,,,,,,,,3,428.6,121.53045416,853988,SD,24189,13.657673,9,,,,,,,
SD,2015,10,2567,2,2,2,1,2015.75,58.373516,58.373516,29.186758,58.373516,106.87239,,,,,,,,,,,,,.61530751,,,,,,,,,2.9,429.4,122.37066854,853988,SD,24190,13.657673,9,,,,,,,
SD,2015,11,2339,3,2,2,1,2015.8334,96.095428,64.063622,32.031811,64.063622,86.484711,,,,,,,,,,,,,.61530751,,,,,,,,,2.9,430,122.69167529,853988,SD,24191,13.657673,9,,,,,,,
SD,2015,12,2232,2,2,2,1,2015.9166,67.134773,67.134773,33.567387,67.134773,98.436188,,,,,,,,,,,,,.61530751,,,,,,,,,2.8,430.6,122.98476537,853988,SD,24192,13.657673,9,,,,,,,
SD,2016,1,2564,2,4,4,0,2016,58.441814,116.88363,0,116.88363,149.50031,,,,,,,,,,,,,.61530751,,,,,,,,,2.8,429.9,123.24973945,862996,SD,24193,13.668165,9,,,,,,,
SD,2016,2,2495,2,1,1,0,2016.0834,60.058037,30.029018,0,30.029018,143.19086,,,,,,,,,,,,,.61530751,,,,,,,,,2.8,430.1,124.00239106,862996,SD,24194,13.668165,9,,,,,,,
SD,2016,3,2540,1,1,1,0,2016.1666,29.497009,29.497009,0,29.497009,125.97608,,,,,,,,,,,,,.61530751,,,,,,,,,2.8,430.7,123.88228722,862996,SD,24195,13.668165,9,,,,,,,
SD,2016,4,2465,1,1,1,0,2016.25,30.394485,30.394485,0,30.394485,93.078163,,,,,,,,,,,,,.61530751,,,,,,,,,2.9,431.6,124.09828957,862996,SD,24196,13.668165,9,,,,,,,
SD,2016,5,2243,2,3,3,0,2016.3334,66.805534,100.20831,0,100.20831,92.893684,,,,,,,,,,,,,.61530751,,,,,,,,,2.9,431.5,124.40543711,862996,SD,24197,13.668165,9,,,,,,,
SD,2016,6,2243,5,5,5,1,2016.4166,167.01382,167.01382,33.402767,167.01382,225.86281,,,,,,,,,,,,,.61530751,,,,,,,,,3,431.8,124.20858853,862996,SD,24198,13.668165,9,,,,,,,
SD,2016,7,2218,2,3,3,1,2016.5,67.558525,101.33779,33.779263,101.33779,158.76924,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,433.9,124.51577376,862996,SD,24199,13.668165,9,,,,,,,
SD,2016,8,2197,2,3,3,1,2016.5834,68.204285,102.30643,34.102142,102.30643,103.1881,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,432.9,124.7352641,862996,SD,24200,13.668165,9,,,,,,,
SD,2016,9,2046,1,2,1,1,2016.6666,36.618965,36.618965,36.618965,73.23793,83.356628,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,433.4,124.53762651,862996,SD,24201,13.668165,9,,,,,,,
SD,2016,10,2135,2,2,2,1,2016.75,70.184921,70.184921,35.092461,70.184921,104.32584,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,433,124.6483916,862996,SD,24202,13.668165,9,,,,,,,
SD,2016,11,1834,3,4,4,1,2016.8334,122.55573,163.40764,40.85191,163.40764,245.31113,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,433.3,124.95182993,862996,SD,24203,13.668165,9,1,.021006705,,,,,
SD,2016,12,1906,4,4,4,1,2016.9166,157.23483,157.23483,39.308708,157.23483,155.84058,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,433,125.06467494,862996,SD,24204,13.668165,9,,,,,,,
SD,2017,1,1993,1,4,4,0,2017,37.592777,150.37111,0,150.37111,188.29355,,,,,,,,,,,,,.61530751,,,,,,,,,3.2,432.8,125.27292595,872868,SD,24205,13.67954,9,,,,,,,
SD,2017,2,1852,1,1,1,0,2017.0834,40.454861,40.454861,0,40.454861,171.62781,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,432.6,125.00106343,872868,SD,24206,13.67954,9,,,,,,,
SD,2017,3,2065,2,3,3,0,2017.1666,72.564072,108.84611,0,108.84611,149.26125,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,433.2,125.18084966,872868,SD,24207,13.67954,9,,,,,,,
SD,2017,4,2053,1,1,1,0,2017.25,36.49411,36.49411,0,36.49411,152.22198,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,435.2,125.52812593,872868,SD,24208,13.67954,9,,,,,,,
SD,2017,5,2359,3,3,2,1,2017.3334,95.280716,63.520477,31.760239,95.280716,125.39481,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,433.6,125.68480796,872868,SD,24209,13.67954,9,,,,,,,
SD,2017,6,2191,3,3,2,1,2017.4166,102.58659,68.39106,34.19553,102.58659,116.46518,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,434,125.89422489,872868,SD,24210,13.67954,9,,,,,,,
SD,2017,7,2038,1,1,1,1,2017.5,36.762711,36.762711,36.762711,36.762711,136.25589,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,433.2,126.08909134,872868,SD,24211,13.67954,9,,,,,,,
SD,2017,8,2359,1,2,2,1,2017.5834,31.760239,63.520477,31.760239,63.520477,133.09068,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,433.9,125.8548232,872868,SD,24212,13.67954,9,,,,,,,
SD,2017,9,2154,1,1,1,1,2017.6666,34.782917,34.782917,34.782917,34.782917,112.58575,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,434.4,126.05659739,872868,SD,24213,13.67954,9,,,,,,,
SD,2017,10,2246,1,1,1,1,2017.75,33.35815,33.35815,33.35815,33.35815,121.51174,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,435.2,126.85452285,872868,SD,24214,13.67954,9,,,,,,,
SD,2017,11,1989,3,3,3,1,2017.8334,113.00513,113.00513,37.668381,113.00513,107.43305,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,434.6,127.15811391,872868,SD,24215,13.67954,9,,,,,,,
SD,2017,12,1911,3,4,4,1,2017.9166,117.61759,156.82346,39.205864,156.82346,135.49501,,,,,,,,,,,,,.61530751,,,,,,,,,3.1,435.4,127.32864774,872868,SD,24216,13.67954,9,,,,,,,
SD,2018,1,1999,2,2,2,0,2018,74.959885,74.959885,0,74.959885,155.39882,,,,,,,,,,,,,.61530751,,,,,,,,,3,436.1,127.69023903,878698,SD,24217,13.686196,7,,,,,,,
