D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
.0035110326,-.00070951856,.0033977742,-.00030413319,.90302235,.096977629,.050174732,.94982529,43,-.017703716,.021018203,-.0019738022,.00089961512,-.0075250994,.011065543,-.001222749,.00035682268,.76057565,.96631867,.033681318,.23942435,.018014211,.10928069,.89071929,.98198581,-.019097073,.026119139,-.002280911,.00086187379,-.0049314043,.011726953,-.0010260126,.00041774617,.79364961,1.012395,-.012395107,.20635037,.00065870391,.099690758,.90030926,.99934131
.0025279713,-.00065946602,.002786285,-.00028962901,.9030112,.096988805,.050176747,.94982326,44,-.016786948,.019067023,-.0017710663,.00097002229,-.0072563626,.010254638,-.0010340004,.0003546314,.76055884,.96631455,.033685446,.23944114,.018014796,.10930479,.89069521,.98198521,-.018761225,.023817169,-.0021226718,.00080373965,-.0050724493,.010645019,-.00093929307,.00036003502,.79363358,1.0123888,-.012388786,.20636639,.00065216812,.099701323,.90029866,.99934787
.0016881176,-.00061024411,.0022490984,-.00027416614,.90300345,.096996546,.050178487,.94982153,45,-.01543997,.017283961,-.0015802609,.00095666316,-.0069348393,.0094425874,-.00091453607,.00034622653,.76053518,.96631175,.033688232,.2394648,.018015191,.10932413,.8906759,.98198479,-.018343218,.021719452,-.0019772141,.00075672584,-.0051484085,.0096466048,-.00085972977,.00031139748,.79362094,1.012386,-.012385947,.20637904,.00064646802,.099710509,.90028954,.99935353
.00097635045,-.00056230492,.0017796038,-.00025810246,.90299827,.097001739,.050179977,.94982004,46,-.014205001,.015656192,-.0014394259,.0009231799,-.0068326788,.0086880792,-.00079753879,.00032975059,.76050591,.96631002,.033689994,.23949406,.018015455,.10933939,.89066064,.98198456,-.017859157,.019811857,-.0018432975,.0007186876,-.0051678014,.0087270085,-.0007874521,.00027124718,.79361075,1.0123858,-.0123858,.20638928,.00064147532,.099718481,.90028155,.99935853
.00037866575,-.00051600492,.0013715364,-.00024173975,.90299493,.097005092,.050181244,.94981873,47,-.013545172,.01417165,-.0012708505,.00090746681,-.0066514993,.0079878569,-.00067578699,.00030186289,.7604726,.96630901,.033690993,.23952742,.018015632,.10935125,.89064872,.98198438,-.017323449,.01808078,-.0017196919,.00068768201,-.0051386585,.0078817308,-.0007224002,.00023892072,.79360223,1.0123876,-.012387634,.20639782,.00063708023,.09972541,.90027457,.99936289
-.00011785102,-.00047161756,.0010189923,-.00022533016,.90299284,.097007133,.050182305,.94981772,48,-.01282938,.012819016,-.0010923701,.0009138856,-.0064053144,.0073387492,-.00060402055,.00030807452,.76043665,.96630859,.033691451,.23956335,.018015757,.1093603,.89063966,.98198426,-.016748862,.016513161,-.0016052322,.00066199712,-.005068488,.0071064727,-.00066432805,.00021366772,.79359484,1.0123909,-.01239086,.20640513,.00063318346,.09973143,.90026861,.99936682
-.00052506034,-.00042934474,.00071643665,-.00020908173,.90299171,.097008266,.050183196,.94981682,49,-.011957814,.011587705,-.00096440967,.00095539319,-.0061069811,.0067376788,-.00054435927,.00031423342,.76039958,.96630847,.033691548,.23960039,.018015847,.10936705,.89063299,.98198414,-.016146597,.015096476,-.0014988534,.00064016395,-.0049642511,.0063971244,-.00061281153,.00019464809,.79358846,1.0123949,-.012394981,.20641151,.00062971615,.099736676,.90026337,.99937028
-.00085381069,-.00038932686,.00045870562,-.00019316374,.90299118,.097008795,.050183933,.94981605,50,-.011174464,.01046783,-.00084624707,.00098055869,-.0057681929,.0061444733,-.00049068686,.00031581498,.76036274,.96630859,.03369141,.23963726,.018015921,.10937198,.89062798,.98198408,-.015526373,.013818751,-.0013996131,.00062095944,-.0048323479,.0057497593,-.00056727231,.00018094484,.7935828,1.0123996,-.012399581,.20641717,.00062660879,.099741258,.90025872,.99937338
-.0011139857,-.00035165195,.00024100357,-.0001777115,.90299106,.097008944,.050184537,.94981545,51,-.010360219,.0094631994,-.00073581876,.0010062042,-.0053994884,.0055815605,-.00044069305,.00029626233,.76032716,.96630883,.033691149,.23967284,.018015986,.10937546,.89062452,.98198402,-.014896514,.012668543,-.0013067022,.00060339825,-.0046786098,.0051606172,-.00052701606,.0001715931,.79357779,1.0124043,-.012404337,.20642222,.00062380335,.099745274,.90025473,.99937618
-.0013145546,-.00031636399,.000058896378,-.00016283066,.90299112,.097008862,.050185032,.94981498,52,-.0095298421,.0085511198,-.00063321914,.0010328547,-.0050438745,.0050650006,-.00038513,.0003278637,.76029372,.96630919,.03369084,.23970632,.018016052,.10937786,.89062214,.98198396,-.014264049,.011634939,-.0012194446,.00058671663,-.0045083007,.0046260934,-.00049128488,.00016562357,.79357326,1.012409,-.012409016,.20642674,.00062126247,.099748805,.90025121,.99937874
