D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
-.00086956169,-.12410557,.0057044472,.50209343,.98057556,.019424452,.04386143,.95613855,44,-.0036750531,.00046954158,-.19472106,-.043019634,.000075099815,.014497183,.18037623,.61355531,.94193828,.99847305,.0015269142,.058061719,.0077229496,.2142289,.78577113,.99227703,-.0029261308,.0011870074,-.20399097,-.044220161,-.0017665853,.013175479,.28609061,.71809626,.9532519,1.0078992,-.0078991875,.046748091,-.051930472,.13965333,.86034667,1.0519304
-.00093929749,-.12358176,.005728689,.49950379,.98047072,.019529292,.044173341,.95582664,45,-.0037728702,.00038040214,-.19309922,-.042444602,.00010113174,.014398679,.17919448,.60724658,.94140863,.99844891,.0015511012,.058591381,.0077760974,.21539579,.78460419,.99222386,-.0029885878,.0011099927,-.20294926,-.044214267,-.0016763329,.013133711,.28563648,.7133711,.95298153,1.00796,-.0079599153,.047018498,-.052215699,.14056239,.85943758,1.0522157
-.0010000842,-.12304433,.0057465592,.49691495,.98036498,.019634994,.044470668,.95552933,46,-.0038570776,.00030847933,-.19144845,-.041874491,.00012824652,.01428974,.1780206,.60206443,.94091141,.99842477,.0015752523,.059088562,.0078266636,.21650572,.78349429,.99217331,-.0030424874,.001042319,-.20188774,-.044200931,-.0015897544,.013082872,.28512582,.70870405,.9527086,1.0080214,-.0080213929,.047291379,-.052486587,.14142792,.85857207,1.0524865
-.0010529601,-.12249523,.0057587936,.49432841,.98025864,.019741327,.044754278,.95524573,47,-.0039289864,.00025508058,-.18977374,-.041341402,.0001563328,.014171699,.17685445,.59689224,.94067198,.99840069,.0015993519,.059328031,.007874798,.21756241,.78243756,.99212521,-.0030884543,.00098253414,-.2008106,-.044179849,-.001506471,.013024058,.28455922,.70409763,.952434,1.0080832,-.0080832914,.047565944,-.052744079,.14225264,.85774738,1.0527442
-.0010988428,-.12193615,.0057660486,.49174559,.98015189,.019848082,.045024984,.95497501,48,-.003989784,.0002302748,-.18807945,-.040861711,.00018095106,.014045751,.17569597,.59173381,.94027704,.99837661,.0016233867,.059722953,.0079206387,.21856935,.7814306,.99207938,-.0031271034,.00092941779,-.19972154,-.044150755,-.0014261655,.012958263,.28393739,.69955379,.95215851,1.0081453,-.0081453063,.047841471,-.052989036,.143039,.85696101,1.052989
-.0011385443,-.12136864,.0057689063,.48916766,.9800449,.019955074,.045283549,.95471644,49,-.0040405458,.0002005845,-.1864019,-.040297743,.000202492,.01391297,.17454508,.58659232,.93962508,.99835265,.001647346,.060374931,.0079643158,.21952972,.78047025,.99203569,-.0031590336,.00088194507,-.19862387,-.044113412,-.0013485724,.012886385,.28326121,.69507414,.95188266,1.0082071,-.008207161,.04811731,-.05322225,.14378935,.85621065,1.0532223
-.0011727818,-.12079404,.0057678842,.48659563,.97993785,.020062145,.045530673,.95446932,50,-.0040822467,.00012453855,-.18514314,-.039741542,.00022130247,.013833161,.17340173,.58147061,.93899161,.9983288,.0016712197,.061008394,.0080059525,.22044645,.77955353,.99199402,-.0031848196,.00083925581,-.19752045,-.044067625,-.0012734715,.012809239,.28253165,.69065964,.95160711,1.0082686,-.0082685929,.048392884,-.053444464,.14450581,.8554942,1.0534445
-.0012021902,-.12021354,.0057634409,.48403046,.97983086,.020169146,.045767024,.95423299,51,-.0041016215,.000065076798,-.18386644,-.039193194,.00023769018,.013783805,.17226586,.57637143,.93837684,.99830496,.0016950001,.061623149,.0080456613,.22132224,.7786777,.99195433,-.0032050083,.00080062792,-.19641384,-.044013232,-.0012006784,.01272756,.28174984,.68631107,.95133233,1.0083294,-.0083293747,.048667666,-.053656347,.1451904,.85480964,1.0536563
-.0012273305,-.11962821,.0057559838,.48147288,.97972405,.020275956,.04599322,.95400679,52,-.0040999805,.000052491876,-.18257469,-.038652759,.00025192858,.01372114,.17113739,.57129693,.93778086,.99828136,.0017186801,.062219128,.0080835512,.22215962,.77784038,.99191642,-.0032201167,.00076545548,-.1953063,-.043950118,-.0011300389,.012642006,.28091696,.68202877,.9510588,1.0083894,-.0083892923,.048941206,-.053858522,.14584497,.85415506,1.0538585
-.0012486994,-.11903898,.0057458752,.47892359,.97961754,.020382458,.046209831,.95379019,53,-.004092386,.000041554653,-.1812705,-.038120266,.00026426028,.01364645,.17001632,.56624907,.93720365,.99825776,.0017422542,.062796369,.0081197228,.22296087,.77703917,.9918803,-.0032306286,.00073322986,-.19419976,-.043878198,-.0010614251,.012553176,.28003433,.67781287,.95078689,1.0084481,-.0084481686,.049213085,-.054051578,.14647125,.8535288,1.0540516
-.0012667356,-.11844667,.0057334355,.47638321,.97951144,.02048856,.0464174,.95358258,54,-.0040794853,.000022630293,-.17995623,-.037595715,.0002749007,.013560917,.16890258,.56122971,.93664503,.99823427,.0017657174,.063354984,.0081542712,.22372815,.77627182,.99184573,-.0032369953,.00070352416,-.19309591,-.043797426,-.00099472969,.012461601,.27910331,.67366314,.95051706,1.0085058,-.0085058333,.049482953,-.054236047,.14707084,.85292912,1.0542361
-.0012818277,-.11785202,.0057189488,.47385225,.97940582,.020594176,.046616428,.95338356,55,-.0040618619,5.0249591e-06,-.17863396,-.03703066,.00028404125,.013465634,.16779613,.55624032,.93615055,.99821091,.0017890655,.063849404,.0081872838,.22446343,.77553654,.99181271,-.0032396354,.00067598012,-.19199625,-.043707788,-.00092986284,.01236776,.27812535,.66957915,.95024949,1.0085622,-.0085621476,.049750499,-.054412425,.14764528,.85235471,1.0544124
-.0012943192,-.11725567,.0057026669,.47133112,.9793008,.020699231,.046807386,.95319259,56,-.0040400433,-.000010531088,-.17730564,-.036488216,.00029185167,.013361607,.16669694,.55128223,.93575221,.99818766,.0018122955,.064247787,.0082188435,.22516857,.77483141,.99178112,-.0032389353,.00065029674,-.19090202,-.043609306,-.00086674927,.012272083,.2771019,.66556031,.94998455,1.008617,-.0086169913,.050015453,-.054581173,.14819594,.85180402,1.0545812
