fiscal_week,is_school,is_res,is_bus,is_sip,state_fips,county_fips,popestimate2020,state
11,0,0,0,0,51,175,17636,VA
13,0,1,1,0,51,175,17636,VA
20,0,1,1,1,51,175,17636,VA
18,0,1,1,1,51,175,17636,VA
22,0,0,0,1,51,175,17636,VA
19,0,1,1,1,51,175,17636,VA
15,0,1,1,1,51,175,17636,VA
16,0,1,1,1,51,175,17636,VA
12,0,0,0,0,51,175,17636,VA
17,0,1,1,1,51,175,17636,VA
21,0,0,0,1,51,175,17636,VA
14,0,1,1,1,51,175,17636,VA
22,1,0,0,1,51,177,138449,VA
21,1,0,0,1,51,177,138449,VA
17,1,1,1,1,51,177,138449,VA
16,1,1,1,1,51,177,138449,VA
14,1,1,1,1,51,177,138449,VA
18,1,1,1,1,51,177,138449,VA
20,1,1,1,1,51,177,138449,VA
11,1,0,0,0,51,177,138449,VA
13,1,1,1,0,51,177,138449,VA
12,1,0,0,0,51,177,138449,VA
19,1,1,1,1,51,177,138449,VA
15,1,1,1,1,51,177,138449,VA
17,1,1,1,1,51,179,156748,VA
13,1,1,1,0,51,179,156748,VA
15,1,1,1,1,51,179,156748,VA
14,1,1,1,1,51,179,156748,VA
18,1,1,1,1,51,179,156748,VA
21,1,0,0,1,51,179,156748,VA
16,1,1,1,1,51,179,156748,VA
22,1,0,0,1,51,179,156748,VA
20,1,1,1,1,51,179,156748,VA
19,1,1,1,1,51,179,156748,VA
12,1,0,0,0,51,179,156748,VA
11,1,0,0,0,51,179,156748,VA
11,0,0,0,0,51,181,6385,VA
13,0,1,1,0,51,181,6385,VA
22,0,0,0,1,51,181,6385,VA
12,0,0,0,0,51,181,6385,VA
21,0,0,0,1,51,181,6385,VA
15,0,1,1,1,51,181,6385,VA
20,0,1,1,1,51,181,6385,VA
19,0,1,1,1,51,181,6385,VA
17,0,1,1,1,51,181,6385,VA
16,0,1,1,1,51,181,6385,VA
14,0,1,1,1,51,181,6385,VA
18,0,1,1,1,51,181,6385,VA
14,0,1,1,1,51,183,10925,VA
18,0,1,1,1,51,183,10925,VA
20,0,1,1,1,51,183,10925,VA
13,0,1,1,0,51,183,10925,VA
22,0,0,0,1,51,183,10925,VA
12,0,0,0,0,51,183,10925,VA
19,0,1,1,1,51,183,10925,VA
17,0,1,1,1,51,183,10925,VA
21,0,0,0,1,51,183,10925,VA
15,0,1,1,1,51,183,10925,VA
11,0,0,0,0,51,183,10925,VA
16,0,1,1,1,51,183,10925,VA
11,0,0,0,0,51,185,40529,VA
19,0,1,1,1,51,185,40529,VA
14,0,1,1,1,51,185,40529,VA
17,0,1,1,1,51,185,40529,VA
16,0,1,1,1,51,185,40529,VA
18,0,1,1,1,51,185,40529,VA
21,0,0,0,1,51,185,40529,VA
12,0,0,0,0,51,185,40529,VA
15,0,1,1,1,51,185,40529,VA
20,0,1,1,1,51,185,40529,VA
22,0,0,0,1,51,185,40529,VA
13,0,1,1,0,51,185,40529,VA
12,0,0,0,0,51,187,40475,VA
22,0,0,0,1,51,187,40475,VA
18,0,1,1,1,51,187,40475,VA
15,0,1,1,1,51,187,40475,VA
11,0,0,0,0,51,187,40475,VA
19,0,1,1,1,51,187,40475,VA
21,0,0,0,1,51,187,40475,VA
20,0,1,1,1,51,187,40475,VA
13,0,1,1,0,51,187,40475,VA
14,0,1,1,1,51,187,40475,VA
17,0,1,1,1,51,187,40475,VA
16,0,1,1,1,51,187,40475,VA
14,0,1,1,1,51,191,53695,VA
19,0,1,1,1,51,191,53695,VA
21,0,0,0,1,51,191,53695,VA
20,0,1,1,1,51,191,53695,VA
17,0,1,1,1,51,191,53695,VA
11,0,0,0,0,51,191,53695,VA
12,0,0,0,0,51,191,53695,VA
13,0,1,1,0,51,191,53695,VA
18,0,1,1,1,51,191,53695,VA
16,0,1,1,1,51,191,53695,VA
22,0,0,0,1,51,191,53695,VA
15,0,1,1,1,51,191,53695,VA
11,0,0,0,0,51,193,18149,VA
14,0,1,1,1,51,193,18149,VA
16,0,1,1,1,51,193,18149,VA
12,0,0,0,0,51,193,18149,VA
20,0,1,1,1,51,193,18149,VA
15,0,1,1,1,51,193,18149,VA
13,0,1,1,0,51,193,18149,VA
19,0,1,1,1,51,193,18149,VA
21,0,0,0,1,51,193,18149,VA
17,0,1,1,1,51,193,18149,VA
22,0,0,0,1,51,193,18149,VA
18,0,1,1,1,51,193,18149,VA
12,0,0,0,0,51,195,37206,VA
20,0,1,1,1,51,195,37206,VA
13,0,1,1,0,51,195,37206,VA
17,0,1,1,1,51,195,37206,VA
18,0,1,1,1,51,195,37206,VA
19,0,1,1,1,51,195,37206,VA
16,0,1,1,1,51,195,37206,VA
21,0,0,0,1,51,195,37206,VA
14,0,1,1,1,51,195,37206,VA
11,0,0,0,0,51,195,37206,VA
15,0,1,1,1,51,195,37206,VA
22,0,0,0,1,51,195,37206,VA
13,0,1,1,0,51,197,28620,VA
21,0,0,0,1,51,197,28620,VA
17,0,1,1,1,51,197,28620,VA
16,0,1,1,1,51,197,28620,VA
15,0,1,1,1,51,197,28620,VA
11,0,0,0,0,51,197,28620,VA
18,0,1,1,1,51,197,28620,VA
22,0,0,0,1,51,197,28620,VA
20,0,1,1,1,51,197,28620,VA
14,0,1,1,1,51,197,28620,VA
19,0,1,1,1,51,197,28620,VA
12,0,0,0,0,51,197,28620,VA
14,0,1,1,1,51,199,69199,VA
20,0,1,1,1,51,199,69199,VA
13,0,1,1,0,51,199,69199,VA
19,0,1,1,1,51,199,69199,VA
22,0,0,0,1,51,199,69199,VA
12,0,0,0,0,51,199,69199,VA
21,0,0,0,1,51,199,69199,VA
18,0,1,1,1,51,199,69199,VA
17,0,1,1,1,51,199,69199,VA
16,0,1,1,1,51,199,69199,VA
11,0,0,0,0,51,199,69199,VA
15,0,1,1,1,51,199,69199,VA
11,1,0,0,0,51,510,158726,VA
12,1,0,0,0,51,510,158726,VA
20,1,1,1,1,51,510,158726,VA
17,1,1,1,1,51,510,158726,VA
14,1,1,1,1,51,510,158726,VA
19,1,1,1,1,51,510,158726,VA
21,1,1,1,1,51,510,158726,VA
15,1,1,1,1,51,510,158726,VA
22,1,1,1,1,51,510,158726,VA
18,1,1,1,1,51,510,158726,VA
13,1,1,1,0,51,510,158726,VA
16,1,1,1,1,51,510,158726,VA
11,0,0,0,0,51,520,17329,VA
13,0,1,1,0,51,520,17329,VA
15,0,1,1,1,51,520,17329,VA
16,0,1,1,1,51,520,17329,VA
12,0,0,0,0,51,520,17329,VA
18,0,1,1,1,51,520,17329,VA
17,0,1,1,1,51,520,17329,VA
20,0,1,1,1,51,520,17329,VA
22,0,0,0,1,51,520,17329,VA
14,0,1,1,1,51,520,17329,VA
21,0,0,0,1,51,520,17329,VA
19,0,1,1,1,51,520,17329,VA
15,0,1,1,1,51,530,6402,VA
14,0,1,1,1,51,530,6402,VA
11,0,0,0,0,51,530,6402,VA
12,0,0,0,0,51,530,6402,VA
21,0,0,0,1,51,530,6402,VA
19,0,1,1,1,51,530,6402,VA
16,0,1,1,1,51,530,6402,VA
17,0,1,1,1,51,530,6402,VA
20,0,1,1,1,51,530,6402,VA
18,0,1,1,1,51,530,6402,VA
13,0,1,1,0,51,530,6402,VA
22,0,0,0,1,51,530,6402,VA
13,0,1,1,0,51,540,46950,VA
22,0,0,0,1,51,540,46950,VA
19,0,1,1,1,51,540,46950,VA
14,0,1,1,1,51,540,46950,VA
20,0,1,1,1,51,540,46950,VA
12,0,0,0,0,51,540,46950,VA
11,0,0,0,0,51,540,46950,VA
15,0,1,1,1,51,540,46950,VA
17,0,1,1,1,51,540,46950,VA
21,0,0,0,1,51,540,46950,VA
18,0,1,1,1,51,540,46950,VA
16,0,1,1,1,51,540,46950,VA
16,1,1,1,1,51,550,247011,VA
21,1,0,0,1,51,550,247011,VA
22,1,0,0,1,51,550,247011,VA
14,1,1,1,1,51,550,247011,VA
17,1,1,1,1,51,550,247011,VA
13,1,1,1,0,51,550,247011,VA
20,1,1,1,1,51,550,247011,VA
15,1,1,1,1,51,550,247011,VA
18,1,1,1,1,51,550,247011,VA
11,1,0,0,0,51,550,247011,VA
12,1,0,0,0,51,550,247011,VA
19,1,1,1,1,51,550,247011,VA
13,0,1,1,0,51,570,17205,VA
18,0,1,1,1,51,570,17205,VA
11,0,0,0,0,51,570,17205,VA
21,0,0,0,1,51,570,17205,VA
16,0,1,1,1,51,570,17205,VA
12,0,0,0,0,51,570,17205,VA
17,0,1,1,1,51,570,17205,VA
19,0,1,1,1,51,570,17205,VA
20,0,1,1,1,51,570,17205,VA
14,0,1,1,1,51,570,17205,VA
15,0,1,1,1,51,570,17205,VA
22,0,0,0,1,51,570,17205,VA
16,0,1,1,1,51,580,5639,VA
17,0,1,1,1,51,580,5639,VA
11,0,0,0,0,51,580,5639,VA
13,0,1,1,0,51,580,5639,VA
18,0,1,1,1,51,580,5639,VA
19,0,1,1,1,51,580,5639,VA
22,0,0,0,1,51,580,5639,VA
20,0,1,1,1,51,580,5639,VA
12,0,0,0,0,51,580,5639,VA
15,0,1,1,1,51,580,5639,VA
21,0,0,0,1,51,580,5639,VA
14,0,1,1,1,51,580,5639,VA
13,0,1,1,0,51,590,39869,VA
18,0,1,1,1,51,590,39869,VA
12,0,0,0,0,51,590,39869,VA
16,0,1,1,1,51,590,39869,VA
17,0,1,1,1,51,590,39869,VA
14,0,1,1,1,51,590,39869,VA
20,0,1,1,1,51,590,39869,VA
19,0,1,1,1,51,590,39869,VA
15,0,1,1,1,51,590,39869,VA
21,0,0,0,1,51,590,39869,VA
11,0,0,0,0,51,590,39869,VA
22,0,0,0,1,51,590,39869,VA
14,0,1,1,1,51,595,5257,VA
21,0,0,0,1,51,595,5257,VA
13,0,1,1,0,51,595,5257,VA
15,0,1,1,1,51,595,5257,VA
17,0,1,1,1,51,595,5257,VA
19,0,1,1,1,51,595,5257,VA
16,0,1,1,1,51,595,5257,VA
18,0,1,1,1,51,595,5257,VA
22,0,0,0,1,51,595,5257,VA
20,0,1,1,1,51,595,5257,VA
12,0,0,0,0,51,595,5257,VA
11,0,0,0,0,51,595,5257,VA
21,0,1,1,1,51,600,23429,VA
22,0,1,1,1,51,600,23429,VA
17,0,1,1,1,51,600,23429,VA
14,0,1,1,1,51,600,23429,VA
18,0,1,1,1,51,600,23429,VA
19,0,1,1,1,51,600,23429,VA
12,0,0,0,0,51,600,23429,VA
13,0,1,1,0,51,600,23429,VA
20,0,1,1,1,51,600,23429,VA
16,0,1,1,1,51,600,23429,VA
15,0,1,1,1,51,600,23429,VA
11,0,0,0,0,51,600,23429,VA
19,0,1,1,1,51,610,14631,VA
21,0,1,1,1,51,610,14631,VA
11,0,0,0,0,51,610,14631,VA
22,0,1,1,1,51,610,14631,VA
15,0,1,1,1,51,610,14631,VA
17,0,1,1,1,51,610,14631,VA
16,0,1,1,1,51,610,14631,VA
18,0,1,1,1,51,610,14631,VA
12,0,0,0,0,51,610,14631,VA
13,0,1,1,0,51,610,14631,VA
14,0,1,1,1,51,610,14631,VA
20,0,1,1,1,51,610,14631,VA
12,0,0,0,0,51,620,7833,VA
14,0,1,1,1,51,620,7833,VA
18,0,1,1,1,51,620,7833,VA
13,0,1,1,0,51,620,7833,VA
11,0,0,0,0,51,620,7833,VA
20,0,1,1,1,51,620,7833,VA
17,0,1,1,1,51,620,7833,VA
21,0,0,0,1,51,620,7833,VA
19,0,1,1,1,51,620,7833,VA
22,0,0,0,1,51,620,7833,VA
16,0,1,1,1,51,620,7833,VA
15,0,1,1,1,51,620,7833,VA
17,0,1,1,1,51,630,29492,VA
21,0,0,0,1,51,630,29492,VA
13,0,1,1,0,51,630,29492,VA
19,0,1,1,1,51,630,29492,VA
11,0,0,0,0,51,630,29492,VA
15,0,1,1,1,51,630,29492,VA
12,0,0,0,0,51,630,29492,VA
14,0,1,1,1,51,630,29492,VA
16,0,1,1,1,51,630,29492,VA
20,0,1,1,1,51,630,29492,VA
22,0,0,0,1,51,630,29492,VA
18,0,1,1,1,51,630,29492,VA
12,0,0,0,0,51,640,6296,VA
18,0,1,1,1,51,640,6296,VA
17,0,1,1,1,51,640,6296,VA
22,0,0,0,1,51,640,6296,VA
14,0,1,1,1,51,640,6296,VA
11,0,0,0,0,51,640,6296,VA
13,0,1,1,0,51,640,6296,VA
21,0,0,0,1,51,640,6296,VA
19,0,1,1,1,51,640,6296,VA
20,0,1,1,1,51,640,6296,VA
16,0,1,1,1,51,640,6296,VA
15,0,1,1,1,51,640,6296,VA
21,0,0,0,1,51,650,135464,VA
16,0,1,1,1,51,650,135464,VA
18,0,1,1,1,51,650,135464,VA
12,0,0,0,0,51,650,135464,VA
17,0,1,1,1,51,650,135464,VA
19,0,1,1,1,51,650,135464,VA
11,0,0,0,0,51,650,135464,VA
13,0,1,1,0,51,650,135464,VA
22,0,0,0,1,51,650,135464,VA
14,0,1,1,1,51,650,135464,VA
15,0,1,1,1,51,650,135464,VA
20,0,1,1,1,51,650,135464,VA
20,0,1,1,1,51,660,53204,VA
11,0,0,0,0,51,660,53204,VA
15,0,1,1,1,51,660,53204,VA
21,0,0,0,1,51,660,53204,VA
16,0,1,1,1,51,660,53204,VA
14,0,1,1,1,51,660,53204,VA
17,0,1,1,1,51,660,53204,VA
13,0,1,1,0,51,660,53204,VA
12,0,0,0,0,51,660,53204,VA
18,0,1,1,1,51,660,53204,VA
22,0,0,0,1,51,660,53204,VA
19,0,1,1,1,51,660,53204,VA
13,0,1,1,0,51,670,22375,VA
15,0,1,1,1,51,670,22375,VA
14,0,1,1,1,51,670,22375,VA
19,0,1,1,1,51,670,22375,VA
22,0,0,0,1,51,670,22375,VA
11,0,0,0,0,51,670,22375,VA
12,0,0,0,0,51,670,22375,VA
17,0,1,1,1,51,670,22375,VA
21,0,0,0,1,51,670,22375,VA
18,0,1,1,1,51,670,22375,VA
16,0,1,1,1,51,670,22375,VA
20,0,1,1,1,51,670,22375,VA
17,0,1,1,1,51,678,7279,VA
22,0,0,0,1,51,678,7279,VA
16,0,1,1,1,51,678,7279,VA
11,0,0,0,0,51,678,7279,VA
14,0,1,1,1,51,678,7279,VA
15,0,1,1,1,51,678,7279,VA
20,0,1,1,1,51,678,7279,VA
13,0,1,1,0,51,678,7279,VA
21,0,0,0,1,51,678,7279,VA
18,0,1,1,1,51,678,7279,VA
19,0,1,1,1,51,678,7279,VA
12,0,0,0,0,51,678,7279,VA
21,0,0,0,1,51,680,81561,VA
13,0,1,1,0,51,680,81561,VA
17,0,1,1,1,51,680,81561,VA
22,0,0,0,1,51,680,81561,VA
16,0,1,1,1,51,680,81561,VA
14,0,1,1,1,51,680,81561,VA
19,0,1,1,1,51,680,81561,VA
15,0,1,1,1,51,680,81561,VA
20,0,1,1,1,51,680,81561,VA
18,0,1,1,1,51,680,81561,VA
12,0,0,0,0,51,680,81561,VA
11,0,0,0,0,51,680,81561,VA
22,1,1,1,1,51,683,40869,VA
17,1,1,1,1,51,683,40869,VA
21,1,1,1,1,51,683,40869,VA
20,1,1,1,1,51,683,40869,VA
14,1,1,1,1,51,683,40869,VA
16,1,1,1,1,51,683,40869,VA
12,1,0,0,0,51,683,40869,VA
15,1,1,1,1,51,683,40869,VA
11,1,0,0,0,51,683,40869,VA
18,1,1,1,1,51,683,40869,VA
19,1,1,1,1,51,683,40869,VA
13,1,1,1,0,51,683,40869,VA
15,0,1,1,1,51,685,18004,VA
13,0,1,1,0,51,685,18004,VA
11,0,0,0,0,51,685,18004,VA
17,0,1,1,1,51,685,18004,VA
18,0,1,1,1,51,685,18004,VA
14,0,1,1,1,51,685,18004,VA
19,0,1,1,1,51,685,18004,VA
22,0,1,1,1,51,685,18004,VA
21,0,1,1,1,51,685,18004,VA
12,0,0,0,0,51,685,18004,VA
20,0,1,1,1,51,685,18004,VA
16,0,1,1,1,51,685,18004,VA
11,0,0,0,0,51,690,12355,VA
22,0,0,0,1,51,690,12355,VA
21,0,0,0,1,51,690,12355,VA
18,0,1,1,1,51,690,12355,VA
15,0,1,1,1,51,690,12355,VA
13,0,1,1,0,51,690,12355,VA
19,0,1,1,1,51,690,12355,VA
20,0,1,1,1,51,690,12355,VA
16,0,1,1,1,51,690,12355,VA
12,0,0,0,0,51,690,12355,VA
14,0,1,1,1,51,690,12355,VA
17,0,1,1,1,51,690,12355,VA
14,1,1,1,1,51,700,179062,VA
22,1,0,0,1,51,700,179062,VA
18,1,1,1,1,51,700,179062,VA
13,1,1,1,0,51,700,179062,VA
17,1,1,1,1,51,700,179062,VA
15,1,1,1,1,51,700,179062,VA
19,1,1,1,1,51,700,179062,VA
20,1,1,1,1,51,700,179062,VA
12,1,0,0,0,51,700,179062,VA
16,1,1,1,1,51,700,179062,VA
11,1,0,0,0,51,700,179062,VA
21,1,0,0,1,51,700,179062,VA
14,1,1,1,1,51,710,242803,VA
21,1,0,0,1,51,710,242803,VA
17,1,1,1,1,51,710,242803,VA
18,1,1,1,1,51,710,242803,VA
22,1,0,0,1,51,710,242803,VA
19,1,1,1,1,51,710,242803,VA
13,1,1,1,0,51,710,242803,VA
15,1,1,1,1,51,710,242803,VA
16,1,1,1,1,51,710,242803,VA
20,1,1,1,1,51,710,242803,VA
11,1,0,0,0,51,710,242803,VA
12,1,0,0,0,51,710,242803,VA
17,0,1,1,1,51,720,3985,VA
11,0,0,0,0,51,720,3985,VA
21,0,0,0,1,51,720,3985,VA
15,0,1,1,1,51,720,3985,VA
12,0,0,0,0,51,720,3985,VA
14,0,1,1,1,51,720,3985,VA
20,0,1,1,1,51,720,3985,VA
13,0,1,1,0,51,720,3985,VA
19,0,1,1,1,51,720,3985,VA
22,0,0,0,1,51,720,3985,VA
16,0,1,1,1,51,720,3985,VA
18,0,1,1,1,51,720,3985,VA
14,0,1,1,1,51,730,30446,VA
11,0,0,0,0,51,730,30446,VA
19,0,1,1,1,51,730,30446,VA
16,0,1,1,1,51,730,30446,VA
21,0,0,0,1,51,730,30446,VA
17,0,1,1,1,51,730,30446,VA
13,0,1,1,0,51,730,30446,VA
12,0,0,0,0,51,730,30446,VA
20,0,1,1,1,51,730,30446,VA
22,0,0,0,1,51,730,30446,VA
18,0,1,1,1,51,730,30446,VA
15,0,1,1,1,51,730,30446,VA
14,0,1,1,1,51,735,12257,VA
22,0,0,0,1,51,735,12257,VA
20,0,1,1,1,51,735,12257,VA
13,0,1,1,0,51,735,12257,VA
17,0,1,1,1,51,735,12257,VA
15,0,1,1,1,51,735,12257,VA
12,0,0,0,0,51,735,12257,VA
16,0,1,1,1,51,735,12257,VA
11,0,0,0,0,51,735,12257,VA
18,0,1,1,1,51,735,12257,VA
19,0,1,1,1,51,735,12257,VA
21,0,0,0,1,51,735,12257,VA
16,0,1,1,1,51,740,95094,VA
14,0,1,1,1,51,740,95094,VA
19,0,1,1,1,51,740,95094,VA
11,0,0,0,0,51,740,95094,VA
17,0,1,1,1,51,740,95094,VA
12,0,0,0,0,51,740,95094,VA
21,0,0,0,1,51,740,95094,VA
18,0,1,1,1,51,740,95094,VA
13,0,1,1,0,51,740,95094,VA
15,0,1,1,1,51,740,95094,VA
20,0,1,1,1,51,740,95094,VA
22,0,0,0,1,51,740,95094,VA
14,0,1,1,1,51,750,18255,VA
13,0,1,1,0,51,750,18255,VA
19,0,1,1,1,51,750,18255,VA
15,0,1,1,1,51,750,18255,VA
17,0,1,1,1,51,750,18255,VA
21,0,0,0,1,51,750,18255,VA
18,0,1,1,1,51,750,18255,VA
22,0,0,0,1,51,750,18255,VA
20,0,1,1,1,51,750,18255,VA
12,0,0,0,0,51,750,18255,VA
11,0,0,0,0,51,750,18255,VA
16,0,1,1,1,51,750,18255,VA
13,1,1,1,0,51,760,232226,VA
18,1,1,1,1,51,760,232226,VA
20,1,1,1,1,51,760,232226,VA
22,1,1,1,1,51,760,232226,VA
15,1,1,1,1,51,760,232226,VA
14,1,1,1,1,51,760,232226,VA
21,1,1,1,1,51,760,232226,VA
12,1,0,0,0,51,760,232226,VA
19,1,1,1,1,51,760,232226,VA
16,1,1,1,1,51,760,232226,VA
11,1,0,0,0,51,760,232226,VA
17,1,1,1,1,51,760,232226,VA
12,0,0,0,0,51,770,99058,VA
20,0,1,1,1,51,770,99058,VA
13,0,1,1,0,51,770,99058,VA
18,0,1,1,1,51,770,99058,VA
15,0,1,1,1,51,770,99058,VA
11,0,0,0,0,51,770,99058,VA
22,0,0,0,1,51,770,99058,VA
21,0,0,0,1,51,770,99058,VA
16,0,1,1,1,51,770,99058,VA
19,0,1,1,1,51,770,99058,VA
14,0,1,1,1,51,770,99058,VA
17,0,1,1,1,51,770,99058,VA
20,0,1,1,1,51,775,25340,VA
15,0,1,1,1,51,775,25340,VA
22,0,0,0,1,51,775,25340,VA
17,0,1,1,1,51,775,25340,VA
11,0,0,0,0,51,775,25340,VA
21,0,0,0,1,51,775,25340,VA
18,0,1,1,1,51,775,25340,VA
13,0,1,1,0,51,775,25340,VA
16,0,1,1,1,51,775,25340,VA
14,0,1,1,1,51,775,25340,VA
19,0,1,1,1,51,775,25340,VA
12,0,0,0,0,51,775,25340,VA
12,0,0,0,0,51,790,25190,VA
14,0,1,1,1,51,790,25190,VA
16,0,1,1,1,51,790,25190,VA
19,0,1,1,1,51,790,25190,VA
11,0,0,0,0,51,790,25190,VA
20,0,1,1,1,51,790,25190,VA
22,0,0,0,1,51,790,25190,VA
21,0,0,0,1,51,790,25190,VA
17,0,1,1,1,51,790,25190,VA
13,0,1,1,0,51,790,25190,VA
18,0,1,1,1,51,790,25190,VA
15,0,1,1,1,51,790,25190,VA
20,0,1,1,1,51,800,93913,VA
11,0,0,0,0,51,800,93913,VA
12,0,0,0,0,51,800,93913,VA
15,0,1,1,1,51,800,93913,VA
19,0,1,1,1,51,800,93913,VA
22,0,0,0,1,51,800,93913,VA
18,0,1,1,1,51,800,93913,VA
14,0,1,1,1,51,800,93913,VA
13,0,1,1,0,51,800,93913,VA
17,0,1,1,1,51,800,93913,VA
16,0,1,1,1,51,800,93913,VA
21,0,0,0,1,51,800,93913,VA
13,1,1,1,0,51,810,451231,VA
14,1,1,1,1,51,810,451231,VA
15,1,1,1,1,51,810,451231,VA
16,1,1,1,1,51,810,451231,VA
20,1,1,1,1,51,810,451231,VA
22,1,0,0,1,51,810,451231,VA
12,1,0,0,0,51,810,451231,VA
19,1,1,1,1,51,810,451231,VA
18,1,1,1,1,51,810,451231,VA
11,1,0,0,0,51,810,451231,VA
17,1,1,1,1,51,810,451231,VA
21,1,0,0,1,51,810,451231,VA
14,0,1,1,1,51,820,22741,VA
15,0,1,1,1,51,820,22741,VA
18,0,1,1,1,51,820,22741,VA
16,0,1,1,1,51,820,22741,VA
21,0,0,0,1,51,820,22741,VA
11,0,0,0,0,51,820,22741,VA
19,0,1,1,1,51,820,22741,VA
20,0,1,1,1,51,820,22741,VA
13,0,1,1,0,51,820,22741,VA
17,0,1,1,1,51,820,22741,VA
22,0,0,0,1,51,820,22741,VA
12,0,0,0,0,51,820,22741,VA
11,0,0,0,0,51,830,15259,VA
12,0,0,0,0,51,830,15259,VA
21,0,0,0,1,51,830,15259,VA
19,0,1,1,1,51,830,15259,VA
16,0,1,1,1,51,830,15259,VA
22,0,0,0,1,51,830,15259,VA
13,0,1,1,0,51,830,15259,VA
14,0,1,1,1,51,830,15259,VA
18,0,1,1,1,51,830,15259,VA
15,0,1,1,1,51,830,15259,VA
17,0,1,1,1,51,830,15259,VA
20,0,1,1,1,51,830,15259,VA
16,0,1,1,1,51,840,27700,VA
18,0,1,1,1,51,840,27700,VA
21,0,0,0,1,51,840,27700,VA
15,0,1,1,1,51,840,27700,VA
13,0,1,1,0,51,840,27700,VA
19,0,1,1,1,51,840,27700,VA
17,0,1,1,1,51,840,27700,VA
20,0,1,1,1,51,840,27700,VA
11,0,0,0,0,51,840,27700,VA
22,0,0,0,1,51,840,27700,VA
12,0,0,0,0,51,840,27700,VA
14,0,1,1,1,51,840,27700,VA
14,0,1,1,1,53,1,20027,WA
12,0,1,0,0,53,1,20027,WA
17,0,1,1,1,53,1,20027,WA
16,0,1,1,1,53,1,20027,WA
19,0,1,1,1,53,1,20027,WA
15,0,1,1,1,53,1,20027,WA
20,0,1,1,1,53,1,20027,WA
22,0,0,0,1,53,1,20027,WA
18,0,1,1,1,53,1,20027,WA
21,0,1,1,1,53,1,20027,WA
11,0,0,0,0,53,1,20027,WA
13,0,1,1,1,53,1,20027,WA
19,0,1,1,1,53,3,22820,WA
14,0,1,1,1,53,3,22820,WA
11,0,0,0,0,53,3,22820,WA
20,0,1,1,1,53,3,22820,WA
12,0,1,0,0,53,3,22820,WA
16,0,1,1,1,53,3,22820,WA
17,0,1,1,1,53,3,22820,WA
18,0,1,1,1,53,3,22820,WA
21,0,1,1,1,53,3,22820,WA
13,0,1,1,1,53,3,22820,WA
22,0,0,0,1,53,3,22820,WA
15,0,1,1,1,53,3,22820,WA
20,1,1,1,1,53,5,206426,WA
21,1,1,1,1,53,5,206426,WA
14,1,1,1,1,53,5,206426,WA
13,1,1,1,1,53,5,206426,WA
18,1,1,1,1,53,5,206426,WA
16,1,1,1,1,53,5,206426,WA
22,1,1,1,1,53,5,206426,WA
11,1,0,0,0,53,5,206426,WA
19,1,1,1,1,53,5,206426,WA
17,1,1,1,1,53,5,206426,WA
12,1,1,0,0,53,5,206426,WA
15,1,1,1,1,53,5,206426,WA
12,0,1,0,0,53,7,77574,WA
11,0,0,0,0,53,7,77574,WA
18,0,1,1,1,53,7,77574,WA
14,0,1,1,1,53,7,77574,WA
15,0,1,1,1,53,7,77574,WA
20,0,1,1,1,53,7,77574,WA
21,0,1,1,1,53,7,77574,WA
17,0,1,1,1,53,7,77574,WA
16,0,1,1,1,53,7,77574,WA
22,0,1,1,1,53,7,77574,WA
13,0,1,1,1,53,7,77574,WA
19,0,1,1,1,53,7,77574,WA
14,0,1,1,1,53,9,78067,WA
17,0,1,1,1,53,9,78067,WA
21,0,1,1,1,53,9,78067,WA
18,0,1,1,1,53,9,78067,WA
16,0,1,1,1,53,9,78067,WA
11,0,0,0,0,53,9,78067,WA
20,0,1,1,1,53,9,78067,WA
15,0,1,1,1,53,9,78067,WA
13,0,1,1,1,53,9,78067,WA
19,0,1,1,1,53,9,78067,WA
12,0,1,0,0,53,9,78067,WA
22,0,1,1,1,53,9,78067,WA
21,1,1,1,1,53,11,496865,WA
11,1,0,0,0,53,11,496865,WA
15,1,1,1,1,53,11,496865,WA
16,1,1,1,1,53,11,496865,WA
13,1,1,1,1,53,11,496865,WA
18,1,1,1,1,53,11,496865,WA
19,1,1,1,1,53,11,496865,WA
22,1,1,1,1,53,11,496865,WA
14,1,1,1,1,53,11,496865,WA
12,1,1,0,0,53,11,496865,WA
20,1,1,1,1,53,11,496865,WA
17,1,1,1,1,53,11,496865,WA
17,0,1,1,1,53,13,4048,WA
12,0,1,0,0,53,13,4048,WA
19,0,1,1,1,53,13,4048,WA
20,0,1,1,1,53,13,4048,WA
18,0,1,1,1,53,13,4048,WA
13,0,1,1,1,53,13,4048,WA
22,0,0,0,1,53,13,4048,WA
15,0,1,1,1,53,13,4048,WA
16,0,1,1,1,53,13,4048,WA
11,0,0,0,0,53,13,4048,WA
14,0,1,1,1,53,13,4048,WA
21,0,0,0,1,53,13,4048,WA
22,0,1,1,1,53,15,111371,WA
14,0,1,1,1,53,15,111371,WA
12,0,1,0,0,53,15,111371,WA
20,0,1,1,1,53,15,111371,WA
13,0,1,1,1,53,15,111371,WA
15,0,1,1,1,53,15,111371,WA
18,0,1,1,1,53,15,111371,WA
21,0,1,1,1,53,15,111371,WA
17,0,1,1,1,53,15,111371,WA
16,0,1,1,1,53,15,111371,WA
11,0,0,0,0,53,15,111371,WA
19,0,1,1,1,53,15,111371,WA
20,0,1,1,1,53,17,43560,WA
